instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
14203,3,1,8,23,0,0,0,2,0.62,0.5909,0.73,0,46
14204,3,1,8,0,0,1,1,2,0.6,0.5606,0.83,0.1045,26
14205,3,1,8,1,0,1,1,1,0.6,0.5606,0.83,0.1642,10
14206,3,1,8,2,0,1,1,1,0.6,0.5606,0.83,0.1642,5
14207,3,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,3
14208,3,1,8,4,0,1,1,2,0.6,0.5606,0.83,0.0896,7
14209,3,1,8,5,0,1,1,2,0.6,0.5606,0.83,0,37
14210,3,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,161
14211,3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,442
14212,3,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,655
14213,3,1,8,9,0,1,1,2,0.64,0.6061,0.69,0,357
14214,3,1,8,10,0,1,1,2,0.64,0.6061,0.69,0.0896,193
14215,3,1,8,11,0,1,1,1,0.66,0.6212,0.65,0.1045,241
14216,3,1,8,12,0,1,1,2,0.66,0.6212,0.61,0.1045,282
14217,3,1,8,13,0,1,1,1,0.7,0.6515,0.58,0.1343,291
14218,3,1,8,14,0,1,1,1,0.72,0.6667,0.54,0.1642,275
14219,3,1,8,15,0,1,1,1,0.72,0.6667,0.54,0.2537,309
14220,3,1,8,16,0,1,1,1,0.72,0.6667,0.54,0.2537,460
14221,3,1,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,893
14222,3,1,8,18,0,1,1,2,0.62,0.5909,0.78,0.2537,815
14223,3,1,8,19,0,1,1,2,0.62,0.5909,0.78,0.194,299
14224,3,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,261
14225,3,1,8,21,0,1,1,1,0.6,0.5606,0.83,0,245
14226,3,1,8,22,0,1,1,2,0.6,0.5606,0.83,0,161
14227,3,1,8,23,0,1,1,2,0.6,0.5606,0.83,0,102
14228,3,1,8,0,0,2,1,2,0.6,0.5606,0.83,0.0896,59
14229,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,33
14230,3,1,8,2,0,2,1,2,0.58,0.5455,0.88,0.2836,8
14231,3,1,8,3,0,2,1,1,0.56,0.5303,0.88,0,3
14232,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0,4
14233,3,1,8,5,0,2,1,1,0.56,0.5303,0.83,0.0896,34
14234,3,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,169
14235,3,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,519
14236,3,1,8,8,0,2,1,1,0.6,0.5758,0.78,0.1343,723
14237,3,1,8,9,0,2,1,1,0.64,0.6061,0.69,0,328
14238,3,1,8,10,0,2,1,1,0.66,0.6212,0.61,0.1045,178
14239,3,1,8,11,0,2,1,1,0.7,0.6515,0.54,0,256
14240,3,1,8,12,0,2,1,1,0.72,0.6515,0.45,0,305
14241,3,1,8,13,0,2,1,1,0.74,0.6515,0.4,0,331
14242,3,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,302
14243,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0,302
14244,3,1,8,16,0,2,1,1,0.76,0.6667,0.37,0,467
14245,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,878
14246,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,625
14247,3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,476
14248,3,1,8,20,0,2,1,1,0.64,0.6061,0.73,0,358
14249,3,1,8,21,0,2,1,1,0.64,0.6061,0.73,0,280
14250,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0,232
14251,3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0,136
14252,3,1,8,0,0,3,1,1,0.62,0.5758,0.83,0.1045,55
14253,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0,21
14254,3,1,8,2,0,3,1,1,0.62,0.5909,0.78,0,17
14255,3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0,7
14256,3,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045,8
14257,3,1,8,5,0,3,1,1,0.6,0.5758,0.78,0,40
14258,3,1,8,6,0,3,1,1,0.62,0.5909,0.73,0,187
14259,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0,553
14260,3,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,740
14261,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0,376
14262,3,1,8,10,0,3,1,1,0.7,0.6515,0.61,0.0896,225
14263,3,1,8,11,0,3,1,1,0.72,0.6667,0.58,0.0896,267
14264,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0,312
14265,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,316
14266,3,1,8,14,0,3,1,1,0.76,0.6818,0.45,0.1045,266
14267,3,1,8,15,0,3,1,1,0.76,0.6818,0.48,0.1343,316
14268,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239,460
14269,3,1,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,783
14270,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,683
14271,3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0,580
14272,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194,391
14273,3,1,8,21,0,3,1,1,0.64,0.6061,0.73,0,351
14274,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0,281
14275,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0,140
14276,3,1,8,0,0,4,1,1,0.64,0.5909,0.78,0,60
14277,3,1,8,1,0,4,1,1,0.62,0.5758,0.83,0,25
14278,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0,20
14279,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,9
14280,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0,6
14281,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0,37
14282,3,1,8,6,0,4,1,2,0.6,0.5455,0.88,0.0896,192
14283,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,481
14284,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,707
14285,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0,412
14286,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,233
14287,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,278
14288,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0,332
14289,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,346
14290,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,305
14291,3,1,8,15,0,4,1,1,0.78,0.697,0.46,0.1343,305
14292,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,465
14293,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,820
14294,3,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,941
14295,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,633
14296,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,474
14297,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,329
14298,3,1,8,22,0,4,1,2,0.68,0.6364,0.61,0.1045,198
14299,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0,157
14300,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,111
14301,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0,42
14302,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0,16
14303,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0,8
14304,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0,8
14305,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0,38
14306,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0,151
14307,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0,425
14308,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0,744
14309,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0,389
14310,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0,262
14311,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045,281
14312,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896,371
14313,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045,351
14314,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045,338
14315,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,350
14316,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,515
14317,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,812
14318,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,736
14319,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,536
14320,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,363
14321,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,306
14322,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0,251
14323,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,178
14324,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0,135
14325,3,1,8,1,0,6,0,2,0.68,0.6364,0.69,0,115
14326,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,79
14327,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,38
14328,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,12
14329,3,1,8,5,0,6,0,2,0.64,0.6061,0.73,0.1642,14
14330,3,1,8,6,0,6,0,2,0.64,0.5909,0.78,0.1642,30
14331,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,102
14332,3,1,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,162
14333,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,288
14334,3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,442
14335,3,1,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,457
14336,3,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,584
14337,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,517
14338,3,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,482
14339,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,233
14340,3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,434
14341,3,1,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,403
14342,3,1,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,383
14343,3,1,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,354
14344,3,1,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,241
14345,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,208
14346,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,182
14347,3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,158
14348,3,1,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,134
14349,3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,134
14350,3,1,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,116
14351,3,1,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,53
14352,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,16
14353,3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,16
14354,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,21
14355,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,34
14356,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,133
14357,3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,263
14358,3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,385
14359,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,482
14360,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,626
14361,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,541
14362,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,377
14363,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,391
14364,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,173
14365,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,233
14366,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,264
14367,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,292
14368,3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,211
14369,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,166
14370,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,114
14371,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,80
14372,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0,32
14373,3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,7
14374,3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,8
14375,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,4
14376,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0,12
14377,3,1,8,5,0,1,1,1,0.62,0.5606,0.88,0,36
14378,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0,145
14379,3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0,433
14380,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,699
14381,3,1,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,342
14382,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,206
14383,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,229
14384,3,1,8,12,0,1,1,1,0.76,0.7121,0.62,0,283
14385,3,1,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,288
14386,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,246
14387,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,282
14388,3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,444
14389,3,1,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,845
14390,3,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,834
14391,3,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,573
14392,3,1,8,20,0,1,1,1,0.74,0.697,0.7,0.194,416
14393,3,1,8,21,0,1,1,1,0.72,0.697,0.74,0.194,278
14394,3,1,8,22,0,1,1,1,0.7,0.6667,0.84,0.194,161
14395,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,114
14396,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,38
14397,3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,21
14398,3,1,8,2,0,2,1,1,0.68,0.6364,0.83,0.2537,15
14399,3,1,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,4
14400,3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,8
14401,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,42
14402,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,147
14403,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,269
14404,3,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,693
14405,3,1,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,395
14406,3,1,8,10,0,2,1,1,0.74,0.6818,0.62,0.2537,204
14407,3,1,8,11,0,2,1,1,0.78,0.7273,0.55,0.2537,218
14408,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,297
14409,3,1,8,13,0,2,1,1,0.82,0.7424,0.43,0.2985,288
14410,3,1,8,14,0,2,1,1,0.84,0.7424,0.38,0.3284,251
14411,3,1,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,317
14412,3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,480
14413,3,1,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,864
14414,3,1,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,818
14415,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,597
14416,3,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,435
14417,3,1,8,21,0,2,1,1,0.72,0.6667,0.48,0.0896,314
14418,3,1,8,22,0,2,1,1,0.7,0.6515,0.54,0,216
14419,3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0,109
14420,3,1,8,0,0,3,1,1,0.66,0.6212,0.69,0,47
14421,3,1,8,1,0,3,1,1,0.64,0.6061,0.69,0.1343,14
14422,3,1,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,6
14423,3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,9
14424,3,1,8,4,0,3,1,1,0.6,0.5909,0.73,0.2239,10
14425,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,40
14426,3,1,8,6,0,3,1,1,0.6,0.5909,0.73,0.194,181
14427,3,1,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,554
14428,3,1,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,808
14429,3,1,8,9,0,3,1,1,0.7,0.6515,0.51,0.194,348
14430,3,1,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,178
14431,3,1,8,11,0,3,1,1,0.72,0.6515,0.45,0,253
14432,3,1,8,12,0,3,1,1,0.76,0.6818,0.4,0,360
14433,3,1,8,13,0,3,1,1,0.74,0.6667,0.42,0,300
14434,3,1,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,301
14435,3,1,8,15,0,3,1,1,0.76,0.6818,0.4,0.194,338
14436,3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,493
14437,3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,870
14438,3,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,812
14439,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,643
14440,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0,427
14441,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,313
14442,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0,235
14443,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0,157
14444,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0,65
14445,3,1,8,1,0,4,1,1,0.64,0.6061,0.65,0,23
14446,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0,17
14447,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0,5
14448,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0,8
14449,3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0,35
14450,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,163
14451,3,1,8,7,0,4,1,1,0.64,0.6061,0.73,0,532
14452,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0,754
14453,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0,396
14454,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0,234
14455,3,1,8,11,0,4,1,1,0.76,0.6818,0.4,0.0896,276
14456,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,294
14457,3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,290
14458,3,1,8,14,0,4,1,1,0.76,0.6818,0.48,0.1343,273
14459,3,1,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,338
14460,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,482
14461,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,844
14462,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,853
14463,3,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,610
14464,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,471
14465,3,1,8,21,0,4,1,1,0.72,0.6818,0.66,0.1343,307
14466,3,1,8,22,0,4,1,1,0.7,0.6515,0.7,0,291
14467,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,152
14468,3,1,8,0,0,5,1,1,0.68,0.6364,0.83,0.1642,82
14469,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,32
14470,3,1,8,2,0,5,1,1,0.66,0.5909,0.89,0.1343,20
14471,3,1,8,3,0,5,1,1,0.66,0.5909,0.89,0.1045,5
14472,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,7
14473,3,1,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,29
14474,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,108
14475,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,421
14476,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0,690
14477,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0,398
14478,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,256
14479,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,309
14480,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,410
14481,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,368
14482,3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,436
14483,3,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,526
14484,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,528
14485,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,617
14486,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,546
14487,3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,452
14488,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,356
14489,3,1,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,303
14490,3,1,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,277
14491,3,1,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,174
14492,3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,168
14493,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343,79
14494,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642,69
14495,3,1,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045,35
14496,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0,12
14497,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0,22
14498,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0,36
14499,3,1,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343,66
14500,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,162
14501,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,237
14502,3,1,9,10,0,6,0,2,0.78,0.7273,0.55,0.194,417
14503,3,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,492
14504,3,1,9,12,0,6,0,2,0.8,0.7576,0.55,0.1642,471
14505,3,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,504
14506,3,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,514
14507,3,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,563
14508,3,1,9,16,0,6,0,2,0.84,0.7879,0.49,0.1642,462
14509,3,1,9,17,0,6,0,2,0.82,0.7727,0.52,0,463
14510,3,1,9,18,0,6,0,2,0.82,0.7727,0.52,0,442
14511,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0,392
14512,3,1,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537,207
14513,3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0,104
14514,3,1,9,22,0,6,0,2,0.66,0.5909,0.89,0,78
14515,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,145
14516,3,1,9,0,0,0,0,2,0.66,0.5909,0.89,0.0896,99
14517,3,1,9,1,0,0,0,1,0.66,0.5909,0.89,0,73
14518,3,1,9,2,0,0,0,1,0.66,0.5909,0.89,0,84
14519,3,1,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,42
14520,3,1,9,4,0,0,0,1,0.66,0.5909,0.89,0,22
14521,3,1,9,5,0,0,0,1,0.66,0.5909,0.89,0,12
14522,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0,15
14523,3,1,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,42
14524,3,1,9,8,0,0,0,1,0.68,0.6364,0.89,0.0896,129
14525,3,1,9,9,0,0,0,2,0.7,0.6667,0.84,0,232
14526,3,1,9,10,0,0,0,2,0.72,0.697,0.79,0,388
14527,3,1,9,11,0,0,0,2,0.74,0.697,0.7,0,489
14528,3,1,9,12,0,0,0,3,0.74,0.697,0.7,0,545
14529,3,1,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,493
14530,3,1,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,457
14531,3,1,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343,355
14532,3,1,9,16,0,0,0,1,0.74,0.697,0.7,0,474
14533,3,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,503
14534,3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0,500
14535,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,292
14536,3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,104
14537,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,171
14538,3,1,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,166
14539,3,1,9,23,0,0,0,3,0.66,0.5909,0.89,0.0896,123
14540,3,1,9,0,1,1,0,2,0.66,0.5909,0.94,0,104
14541,3,1,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,55
14542,3,1,9,2,1,1,0,1,0.66,0.5909,0.89,0.1045,40
14543,3,1,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,28
14544,3,1,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,11
14545,3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0,4
14546,3,1,9,6,1,1,0,1,0.66,0.5909,0.94,0,15
14547,3,1,9,7,1,1,0,1,0.68,0.6364,0.85,0,43
14548,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,127
14549,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,229
14550,3,1,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,359
14551,3,1,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,459
14552,3,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,543
14553,3,1,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,566
14554,3,1,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,512
14555,3,1,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,449
14556,3,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,500
14557,3,1,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,498
14558,3,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,482
14559,3,1,9,19,1,1,0,1,0.72,0.697,0.74,0.194,374
14560,3,1,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,261
14561,3,1,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,184
14562,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,121
14563,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,70
14564,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,29
14565,3,1,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,24
14566,3,1,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,5
14567,3,1,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,10
14568,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0,8
14569,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0,38
